website,category,phone,company_name,address,email
http://www.cda-estech.com,Project-Management-Design,876-929-8824,Conrad Douglas & Associates Ltd,Suite 2 14 Carvalho Dr Kingston 10 Jamaica,
,Project-Management-Design,876-926-7159,A. S. I. Developers Ltd,11 Rousseau Rd Kingston 5 Jamaica,fitznick@hotmail.com
,Project-Management-Design,876-926-3432,Berkeley & Spence,7 Norwood Ave Kingston 5 Jamaica,berkeleyspence@flowja.com
,Project-Management-Design,876-656-9559,Structural Solutions Ltd,29 Burlington Ave Kingston 10 Jamaica,structuralsolutionsltd@gmail.com
http://www.adebgroup-jm.com,Project-Management-Design,876-926-3415,A De B Consultants Ltd,"20 West Kings House Rd, Kingston 10, Jamaica",adebcons@cwjamaica.com
http://www.apecconsultantsltd.com,Project-Management-Design,876-926-3150,Apec Consultants Ltd,"5 Oxford Park Ave New Kingston, Kingston Jamaica",apec2@cwjamaica.com
,Project-Management-Design,876-999-9157,Transact In Jamaica,"15A Kensington Crescent, Kingston 5, St. Andrew Jamaica",
,Project-Management-Design,876-702-4902,Equilibrio Solutions (Ja) Ltd,29 Munroe Rd Kingston 6 Jamaica,contact@equisolwi.com
,Pizza,876-702-4021,Domino's Pizza,29 Barbican Rd Kingston 6 Jamaica,
,Project-Management-Design,876-630-7334,Gurusana,5 Lismore Ave Kingston 5 Jamaica,
,Project-Management-Design,876-971-0973,RVM Cost Consultant,"19 Water Lane Montego Bay, St James Jamaica",
http://www.kfcjamaica.com,Pizza,876-920-8656,Pizza Hut,57 Knutsford Blvd New Kingston Kingston 5 Jamaica,
http://www.kfcjamaica.com,Pizza,876-978-4126,Pizza Hut,Lot 3 Barbican Business Centre Kingston 6 Jamaica,
http://www.lamaisonproperty.com,Project-Management-Design,876-684-9542,La Maison Property Services Ltd,"Shop 15 Building 10 Fairview Town Centre, Montego Bay, St James, Jamaica",info@lamaisonproperty.com
,Project-Management-Design,876-439-7346,Framework Projects,Call,
,Air-Purifiers-Filtration-Systems,876-926-4236,Initial,8 Terrence Ave Kingston 10 Jamaica,
http://www.kfcjamaica.com,Pizza,876-941-6912,Pizza Hut,2D Valentine Dr Kingston 19 Jamaica,
http://www.kfcjamaica.com,Pizza,876-977-1205,Pizza Hut,4 Northside Dr Liguanea Kingston 6 Jamaica,
,Project-Management-Design,876-612-3776,Johnson Shaw Design Management Services,188 Spanish Town Rd AMC Complex Kingston 11 Jamaica,
,Project-Management-Design,876-791-0901,Applied Project Management,St. Andrew Jamaica,
,Air-Purifiers-Filtration-Systems,876-962-2218,Initial,"31 Ward Ave Mandeville, Manchester Jamaica",
http://www.kfcjamaica.com,Pizza,876-949-3706,Pizza Hut,"Lot 6A Cookson Pen Braeton, Portmore, St Catherine,Jamaica",
http://www.dominos.com.jm,Pizza,876-920-3996,Domino's Pizza,33B Hope Rd Kingston 10 Jamaica,dominospizzajm@cwjamaica.com
http://www.dominos.com.jm,Pizza,876-941-1708,Domino's Pizza,Shop 2 151 Constant Spring Rd Kingston 8 Jamaica,dominospizzajm@cwjamaica.com
http://www.dominos.com.jm,Pizza,876-702-4021,Domino's Pizza,29 Barbican Rd Kingston 6 Jamaica,dominospizzajm@cwjamaica.com
http://www.dominos.com.jm,Pizza,876-970-0028,Domino's Pizza,157 Old Hope Rd Kingston 6 Jamaica,dominospizzajm@cwjamaica.com
http://www.dominos.com.jm,Pizza,876-948-8222,Domino's Pizza,"19-21 King St, Kingston, Jamaica",dominospizzajm@cwjamaica.com
http://www.kfcjamaica.com,Pizza,876-625-0247,Pizza Hut,"2B Caledonia Rd, Mandeville, Manchester, Jamaica",
http://www.kfcjamaica.com,Pizza,876-969-7182,Pizza Hut,Havendale Shopping Centre Kingston 19 Jamaica,
http://www.dominos.com.jm,Pizza,876-786-0555,Domino's Pizza,"49 Main St May Pen, Clarendon Jamaica",dominospizzajm@cwjamaica.com
,Pizza,876-403-8776,Pizza Please,"Village Plaza, Shop #3, 24 Constant Spring Rd, Half Way Tree, Kingston, Jamaica",hello@pizza-please.com
http://www.chezmaria.webs.com,Pizza,876-927-8078,Chez Maria Ltd,Shop 3 80 Lady Musgrave Rd Kingston 10 Jamaica,chezmariajm@hotmail.com
http://www.dominos.com.jm,Pizza,876-998-5411,Domino's Pizza,"Port Henderson Plaza Portmore, St Catherine Jamaica",
http://www.kfcjamaica.com,Pizza,876-602-5794,Pizza Hut,"Angels Plaza Spanish Town, St Catherine, Jamaica",
http://www.dominos.com.jm,Pizza,876-961-0115,Domino's Pizza,"5 1/2 Caledonia Rd Mandeville, Manchester Jamaica",dominospizzajm@cwjamaica.com
,Pizza,876-970-0505,Raffaele's Gourmet Pizzeria,Shop 5 Orchid Village Plaza Kingston 6 Jamaica,raffaelespizza2@gmail.com
http://www.kfcjamaica.com,Pizza,876-953-6388,Pizza Hut,"Shop 3 Fairview Shopping Centre Bogue Montego Bay, St James Jamaica",
,Gas-Stations,876-968-5553,United Petroleum (Ja) Ltd,"Head Office, 50 Lyndhurst Rd Kingston 5 Jamaica",
,Gas-Stations,876-928-7301,Rubis Energy Jamaica Ltd,Rockfort Kingston 2 Jamaica,
,Gas-Stations,876-927-5090,Barbican Texaco Service Station,84 Barbican Rd Kingston 6 Jamaica,
,Gas-Stations,876-929-7850,Gulfstream Petroleum SRL,28-48 Barbados Ave Kingston 5 Jamaica,
http://www.rubis-caribbean.com,Gas-Stations,876-906-1467,Rubis,"53 Hagley Park Rd, Kingston 10, Jamaica",thomas@rubis-caribbean.com
,Gas-Stations,876-968-5553,United Petroleum (Ja) Ltd,"Head Office, 50 Lyndhurst Rd Kingston 5 Jamaica",unipet@cwjamaica.com
,Gas-Stations,876-968-2959,Epping Oil Co Ltd,7 Skibo Ave Kingston 10 Jamaica,eppingoil@cwjamaica.com
,Gas-Stations,876-960-6531,United Petroleum (Ja) Ltd,46 Lyndhurst Rd Kingston 5 Jamaica,unipet@cwjamaica.com
,Insurance,876-902-4761,Key Insurance Company Ltd,Suite 1 2 Bryants Cres,
http://www.rubis-caribbean.com,Gas-Stations,876-968-2247,Rubis,"81-85 Half Way Tree Rd, Kingston 10, Jamaica",thomas@rubis-caribbean.com
http://www.rubis-caribbean.com,Gas-Stations,876-928-7301,Rubis Energy Jamaica Ltd,Rockfort Kingston 2 Jamaica,thomas@rubis-caribbean.com
,Insurance,876-974-4085,Advantage General Insurance  Company Ltd,"Shop 15 Mutual Security Mall, 70 Main St, Ocho Rios St Ann",
,Insurance,876-922-1260,British Caribbean Insurance  Company Ltd,"Head Office, 36 Duke St Kingston, Jamaica",
http://www.rubis-caribbean.com,Gas-Stations,876-908-4920,Rubis,"7 Eastwood Park Rd, Kingston 10, Jamaica",thomas@rubis-caribbean.com
http://www.rubis-caribbean.com,Gas-Stations,876-931-9658,Rubis,"33 Upper Waterloo Rd, Kingston 8, Jamaica",thomas@rubis-caribbean.com
http://www.genac.com,Insurance,876-929-8450,General Accident Insurance Co Ja Ltd,58 Half Way Tree Rd Kingston 10 Jamaica,genac@cwjamaica.com
http://www.icwi.com,Insurance,876-926-9040,Insurance Company Of The West  Indies Limited The,"Head Office, 2 St Lucia Av Kingston 5 Jamaica",direct@ICWI.com
http://www.rubis-caribbean.com,Gas-Stations,876-923-6274,Rubis,"146 1/2 Spanish Town Rd, Kingston 11, Jamaica",thomas@rubis-caribbean.com
http://www.rubis-caribbean.com,Gas-Stations,876-925-9803,Rubis,"62 Constant Spring Rd, Gore Terrace, Kingston 6, Jamaica",thomas@rubis-caribbean.com
http://www.icwi.com,Insurance,876-926-9040,Insurance Company Of The West  Indies Limited The,"2 Regal Plaza Cross Roads, Kingston 5 Jamaica",direct@ICWI.com
http://www.jngijamaica.com,Insurance,1-888-225-5636,JN General Insurance Company  Ltd (JNGI),"JNBS Building, 2 - 4 Constant Spring Rd, Half Way Tree, Kingston 10 Jamaica",info@jngijamaica.com
http://www.rubis-caribbean.com,Gas-Stations,876-941-0548,Rubis,"301 Washington Boulevard, Kingston 19, Jamaica",thomas@rubis-caribbean.com
http://www.rubis-caribbean.com,Gas-Stations,876-938-0821,Rubis,"77 Deanery Rd, Kingston 3, Jamaica",thomas@rubis-caribbean.com
http://www.bcicjamaica.com,Insurance,876-948-1792,British Caribbean Insurance  Company Ltd,"53 Knutsford Blvd New Kingston, Kingston 5 Jamaica",info@bcicjamaica.com
http://www.bcicjamaica.com,Insurance,876-948-1850,British Caribbean Insurance  Company Ltd,"9 Caledonia Ave Cross Roads, Kingston 5 Jamaica",info@bcicjamaica.com
http://www.rubis-caribbean.com,Gas-Stations,876-702-2448,Rubis,"138 Old Hope Rd, Liguanea, Kingston 6, Jamaica",thomas@rubis-caribbean.com
http://www.rubis-caribbean.com,Gas-Stations,876-755-0522,Rubis,"211 Constant Spring Rd, Manor Park, Kingston 8, Jamaica",thomas@rubis-caribbean.com
http://www.crichtoninsurance.com,Insurance,876-758-7335,Crichton Insurance Agency Ltd,91-93 Hagley Pk Rd Kingston 11 Jamaica,kirk.crichton@crichtoninsurance.com
http://www.crichtoninsurance.com,Insurance,876-906-9997,Crichton Insurance Agency Ltd,58 Half Way Tree Rd Kingston 10 Jamaica,kirk.crichton@crichtoninsurance.com
,Glass-Manufacturers-Wholesalers,876-794-8800,A1 Tools Rental Services,"Shop 1A Bridgeview Plaza, Priory, St Ann, Jamaica",a1fabins@gmail.com
http://www.rubis-caribbean.com,Gas-Stations,876-941-0133,Rubis,"113 1/4 Red Hills Rd, Kingston 19, Jamaica",thomas@rubis-caribbean.com
http://www.rubis-caribbean.com,Gas-Stations,876-941-1038,Rubis,"1 Border Ave, Havendale Kingston 19, Jamaica",thomas@rubis-caribbean.com
http://www.icwi.com,Insurance,876-946-0948,Insurance Company Of The West  Indies Limited The,Shop 10 Liguanea Post Mall Kingston 6 Jamaica,direct@ICWI.com
,Insurance,876-926-2403,Riviera Insurance Agency Ltd,1 Beechwood Ave Kingston 5 Jamaica,riviera2@cwjamaica.com
http://www.rubis-caribbean.com,Gas-Stations,876-967-0244,Rubis,"112 Water Lane, Kingston 15, Jamaica",thomas@rubis-caribbean.com
http://www.coolcorp.com,Gas-Stations,876-974-8411,Cool Oasis,92A Hagley Park Rd Kingston 10 Jamaica,jonesservicestation@hotmail.com
http://www.jngijamaica.com,Insurance,1-888-225-5636,JN General Insurance Company  Ltd (JNGI),"Mega Mart, 29 Upper Waterloo Rd Kingston 10 Jamaica",info@jngijamaica.com
http://www.bcicjamaica.com,Insurance,876-922-1260,British Caribbean Insurance  Company Ltd,"Head Office, 36 Duke St Kingston, Jamaica",info@bcicjamaica.com
,Gas-Stations,876-905-1116,Mary Brown's Texaco,141 1/2 Constant Spring Rd Kingston 8 Jamaica,
http://www.jngijamaica.com,Insurance,876-922-1460,JN General Insurance Company  Ltd (JNGI),"Head Office, 9 King St, Kingston Jamaica",info@jngijamaica.com
http://www.gkgeneral.com,Insurance,1-888-429-5GKG,GK General Insurance Co Ltd,"Head Office 19 Knutsford Blvd, New Kingston, Kingston 5 Jamaica",gkginfo@gkco.com
http://www.bcicjamaica.com,Insurance,876-948-1880,British Caribbean Insurance  Company Ltd,"Lot 1 Seagrape Cl, Portmore, St Catherine, Jamaica",info@bcicjamaica.com
http://www.advantagegeneral.com,Insurance,876-952-3293,Advantage General Insurance  Company Ltd,"30-34 Market St, Montego Bay St James",info@advantagegeneral.com
http://www.icwi.com,Insurance,876-740-4298,Insurance Company Of The West  Indies Limited The,"Shop 7 Portmore Pines Plaza Phase 3, Portmore, St Catherine, Jamaica",direct@ICWI.com
,Insurance,876-998-JMMB/5662,JMMB Insurance Brokers Ltd,8 Dominica Dr Kingston 5 Jamaica,
http://www.advantagegeneral.com,Insurance,876-978-3690,Advantage General Insurance  Company Ltd,"New Kingston Branch, 4-6 Trafalgar Rd Kingston 5 Jamaica",info@advantagegeneral.com
http://www.advantagegeneral.com,Insurance,876-978-3690,Advantage General Insurance  Company Ltd,"Head Office, 4-6 Trafalgar Rd, Kingston 5, St Andrew",info@advantagegeneral.com
http://www.techproja.com,Business-Machine-Supplies-Service,876-906-0239,TechPro Business Solutions Ltd,2B Courtney Walsh Dr Kingston 10 Jamaica,psmith.ja@gmail.com
http://www.centurybusinessmachines.com,Business-Machine-Supplies-Service,876-927-5239,Century Business Machines Ltd,175 Mountain View Ave Kingston 6 Jamaica,cbm@flowja.com
,Real-Estate,876-931-4471,Levy Valerie & Associates Ltd,134c Constant Spring Rd Kingston 8 Jamaica,
http://www.digisysjm.com,Business-Machine-Supplies-Service,876-929-6527,Digital Systems & Supplies Ltd,Shops 11 & 12 York Plaza Kingston 10 Jamaica,sales@digisysjm.com
http://www.cbmachineservice.com,Business-Machine-Supplies-Service,876-929-0401,C B Machine Serv Co Ltd,1A East Av Kingston 5 Jamaica,cbmachine01@cbmachineservice.com
,Real-Estate,876-908-3874,Remax Elite,15 Hope Rd Kingston 10 Jamaica,
,Real-Estate,876-969-9795,Pegasus Traders Ltd,Suite 5 49 1/2 Upr Waterloo Rd Kingston 8 Jamaica,
http://www.abcelectricalsales.com,Electrical-Equipment-Supply-Stores,876-754-3714,A B C Electrical Sales,Shop 8 Hagley Park Plaza Kingston 10 Jamaica,abcboyz1@cwjamaica.com
,Business-Machine-Supplies-Service,876-968-9781,D & B Bowla's Auto Supplies Ltd,46 Studio One Blvd Kingston 5 Jamaica,
http://www.tsc-jamaica.com/stationerycentre,Business-Machine-Supplies-Service,876-906-0469,Stationery Centre The,Units 22 & 23 30 Red Hills Rd Kingston 10 Jamaica,customersfirst@tscja.com
,Real-Estate,876-754-7576,Clinton Cunningham & Associates,Unit 16 10 Hagley Park Rd Kingston 10 Jamaica,cunningclinton@yahoo.com
http://www.gmrealtyja.com,Real-Estate,Get directions,GM Realty Ltd,"Suite 42 Winchester Business Centre, 15 Hope Rd, Kingston 10 Jamaica",info@gmrealtyja.com
http://www.dunnselectrical.com,Electrical-Equipment-Supply-Stores,876-754-2921,Dunn's Electrical & Lighting,15 3/4 Red Hills Rd Kingston 10 Jamaica,sales@dunnselectrical.com
,Electrical-Equipment-Supply-Stores,876-926-8358,Cesco Ltd,1A Molynes Rd Kingston 10 Jamaica,info@cescoja.com
http://www.xpresslitho.com,Business-Machine-Supplies-Service,876-929-0040,Xpress Litho Ltd,3 Eureka Rd Kingston 5 Jamaica,info@xpresslitho.com
http://www.changstrading.com,Business-Machine-Supplies-Service,876-929-7279,Changs Trading Co Ltd,Shop 48 Clock Tower Plaza Kingston 10 Jamaica,changstrading@hotmail.com
http://www.moa.gov.jm,Nurseries-Tree-Growers,876-724-1371,Orange River Research Station,"Orange River, Highgate, St Mary, Jamaica",orangeriver@moa.gov.jm
http://www.gmrealtyja.com,Real-Estate,876-908-2714,GM Realty Ltd,"Suite 42 Winchester Business Centre, 15 Hope Rd, Kingston 10 Jamaica",info@gmrealtyja.com
,Real-Estate,876-908-3874,Remax Elite,15 Hope Rd Kingston 10 Jamaica,info@remax-elite.com.jm
http://www.lsduhaney.com,Electrical-Equipment-Supply-Stores,876-926-7964,Duhaney L S & Co Ltd,8 1/2 Studio One Blvd Kingston 5 Jamaica,LSD@lsduhaney.com
http://www.electricaldepotja.com,Electrical-Equipment-Supply-Stores,876-755-0994,Electrical Depot Ltd The,169 Constant Spring Rd Kingston 8 Jamaica,electricaldepotja@gmail.com
,Business-Machine-Supplies-Service,876-926-0972,Econo Office & School Supplies Ltd,40 1/2B Red Hills Rd Kingston 10 Jamaica,econosales@flowja.com
http://www.millersurgimed.com,Business-Machine-Supplies-Service,876-754-2000,Miller Surgical Supplies & Equipment Ltd,42 3/4 Beechwood Ave Kingston 5 Jamaica,sales@millersurgimed.com
,Nurseries-Tree-Growers,876-953-6950,Plant Centre Ltd The,"1 Howard Cooke Blvd Montego Bay, St James Jamaica",
,Nurseries-Tree-Growers,876-970-3505,Hope Gardens,"Hope Gardens, Kingston 6, Jamaica",
,Real-Estate,876-926-1180,Richard James Associates Ltd,2-6 Grenada Cres Kingston 5 Jamaica,cissa1@cwjamaica.com
http://www.vmpropertyservices.com.jm,Real-Estate,876-929-2283,Victoria Mutual (Property  Services) Ltd,2 Parkington Plaza Kingston 10 Jamaica,propertyservices@vmps.com.jm
http://www.orchardelectricalja.com,Electrical-Equipment-Supply-Stores,876-908-0301,Orchard Electrical Manufacturers & Distributors Co Ltd,22 Retirement Rd Kingston 5 Jamaica,orchelect@cwjamaica.com
http://www.dunnselectrical.com,Electrical-Equipment-Supply-Stores,876-998-2449,Dunn's Electrical & Lighting,"Shop 4 Portmore Pines Plaza Braeton, St Catherine Jamaica",sales@dunnselectrical.com
,Business-Machine-Supplies-Service,876-967-3695,Business Innovations & Systems Ltd,5 Central Ave Kingston 4 Jamaica,bis@cwjamaica.com
,Business-Machine-Supplies-Service,876-967-3695,Business Innovations & Systems Ltd,5 Central Ave (4),bis@cwjamaica.com
,Nurseries-Tree-Growers,876-955-4362,Sunlight Farms,"124 Great George St, Savanna-la-mar, Westmoreland, Jamaica",
,Nurseries-Tree-Growers,876-979-0356,Faith & Hope Flower Nursery,"Sunset Blvd Montego Bay, St James Jamaica",
http://www.channelrealty-international.com,Real-Estate,876-926-7796,Channel Realty Co Ltd,7 Oxford Park Ave Kingston 5 Jamaica,channelrealty@yahoo.com
http://www.scottsja.com,Real-Estate,876-978-9197,Scott's Realty Ltd,Unit 9 1D-1E Braemar Ave Kingston 5 Jamaica,admin@scottsja.com
http://www.enerbizja.com,Electrical-Equipment-Supply-Stores,876-906-7685,Enerbiz Ltd,Unit 7 30-32 Red Hills Rd Kingston 10 Jamaica,sales@enerbizja.com
http://www.atlanticjamaica.com,Electrical-Equipment-Supply-Stores,876-937-4545,Atlantic Industrial Electric Supply Co Ltd,4 Bell Rd Kingston 11 Jamaica,sales@atlanticjamaica.com
http://www.konvertra.com,Business-Machine-Supplies-Service,876-922-4581,Konvertra Ltd,"93 Port Royal St, Kingston, Jamaica",konvertra@cwjamaica.com
http://www.practicalsng.com,Business-Machine-Supplies-Service,876-908-0888,Practical Stationery & Gift Centre,Shops 2-3 Kings Plaza Kingston 10 Jamaica,practicalsg@hotmail.com
http://www.dctfrealty.com,Real-Estate,876-926-7200,Tavares D C & Finson Realty Ltd,1 Belmont Rd Kingston 5 Jamaica,dctf@cwjamaica.com
http://www.channelrealty-international.com,Real-Estate,876-926-7796,Channel Realty Co Ltd,7 Oxford Park Ave Kingston 5 Jamaica,channelrealty@yahoo.com
http://www.klesing.net,Electrical-Equipment-Supply-Stores,876-925-0590,Klesing Industrial Supplies Ltd,24 Dunrobin Ave Kingston 10 Jamaica,sales@klesing.net
http://www.fosrich.com,Electrical-Equipment-Supply-Stores,876-937-5099,Fosrich Co Ltd,79 Molynes Rd Kingston 10 Jamaica,online@FosRich.com
http://www.cardiovmeds.com,Business-Machine-Supplies-Service,876-622-5571,Cardiovmeds,"143 King St, Kingston, Jamaica",cardiovmeds@yahoo.com
,Business-Machine-Supplies-Service,876-984-2161,Press-Box Printers Ltd,"29 Brunswick St Spanish Town, St Catherine Jamaica",pressboxsales@gmail.com
http://www.mjdpharmaceutical.com,Disability-Services-Equipment-Supplies,876-923-5855,M J D Pharmaceutical Co Ltd,64 Molynes Rd Kingston 10 Jamaica,sales@mjdpharmaceutical.com
http://www.clarkerealtors.com,Real-Estate,876-968-0464,Clarke V G Realty,Suite 6 3 South Ave (10) Jamaica,vgclarke@cwjamaica.com
http://www.cbjamaica.com,Real-Estate,876-946-0007,Coldwell Banker Jamaica Realty,86 Hope Rd Kingston 6 Jamaica,info@cbjamaica.com
http://www.electricalconnectionsja.com,Electrical-Equipment-Supply-Stores,876-622-8616,Electrical Connections Ltd,59 Slipe Rd Kingston 5 Jamaica,rose.vaz@electricalconnectionsja.com
http://www.citrad.com,Electrical-Equipment-Supply-Stores,876-926-3350,Citrad Ltd,31 Studio One Blvd Kingston 5 Jamaica,citrad@citrad.com
,Business-Machine-Supplies-Service,876-984-2161,Press-Box Printers Ltd,"29 Brunswick St Spanish Town, St Catherine Jamaica",pressboxsales@gmail.com
http://www.cascoltd.com,Business-Machine-Supplies-Service,876-962-3084,Central Agricultural Supplies Co Ltd (Casco Ltd),"6 Ward Ave Mandeville, Manchester Jamaica",customerservice@casocoltd.com
,Disability-Services-Equipment-Supplies,876-977-0134,Jamaican Association On Intellectual Disabilities The (JAID),7 Golding Ave Kingston 7 Jamaica,
http://www.mlss.gov.jm,Disability-Services-Equipment-Supplies,876-922-8000,National Insurance Scheme,14 National Heroes Circ Kingston 4 Jamaica,mlss_s_services@yahoo.com
http://www.islandhomseja.com,Real-Estate,876-929-1153,Island Homes Ltd,20 Hope Rd Kingston 10 Jamaica,ihomes@cwjamaica.com
http://www.parkesrealtorsja.com,Real-Estate,876-926-5458,Parkes Realtors & Associates Ltd,19 Balmoral Ave Kingston 10 Jamaica,parkreal@cwjamaica.com
,Electrical-Equipment-Supply-Stores,876-923-8721,Handy Hardware Supplies Ltd,Shop 13 Molynes Plaza Kingston 10 Jamaica,handyhardware@cwjamaica.com
http://www.sourceiss.com,Electrical-Equipment-Supply-Stores,876-929-9622,Source Industrial Sales & Services Ltd,18B Lyndhurst Rd Kingston 5 Jamaica,sourceiss@yahoo.com
,Business-Machine-Supplies-Service,876-902-3771,Markrys Enterprise Ltd,"44 Main St May Pen, Clarendon Jamaica",markrys@cwjamaica.com
,Business-Machine-Supplies-Service,876-952-3842,C B Machine Serv Co Ltd,"Shop 5 L A C Complex Montego Bay, St James Jamaica",cbmachine01@cbmachineservice.com
http://http://www.giftedhandsja.com,Disability-Services-Equipment-Supplies,876-978-2294,Gifted Hands Chiropractic Centre,58 1/2 Lady Musgrave Rd Kingston 10 Jamaica,giftedhandsja@yahoo.com
http://www.thegolfviewhotel.com,Disability-Services-Equipment-Supplies,876-962-4477,Super Fair Ltd,"5 1/2 Caledonia Rd Mandeville, Manchester Jamaica",gviewrosi@hotmail.com
http://www.breakenridge-assoc.com,Real-Estate,876-906-9839,Breakenridge & Associates,15A Old Hope Rd Kingston 5 Jamaica,breakenridge@cwjamaica.com
http://www.sagicorproperties.com,Real-Estate,876-733-8221,Sagicor Property Services Ltd,35 Trafalgar Rd Kingston 5 Jamaica,propertyservices@sagicor.com
